IdDireccion;Direccion;IdCliente;EsDireccionVivienda
20150;Calle Tulipan Edif. 192 Apt. 67;12323;0
20151;Respaldo K Edif. 59 Apt. 86;16191;0
20152;Moises Edif. 200 Apt. 29;10317;0
20153;Calle Mijo Edif. 141 Apt. 17;36039;0
20154;Santa Lucia Edif. 92 Apt. 12;33610;0
20155;Calle R Edif. 36 Apt. 14;20400;1
20156;Peaton 7 Edif. 72 Apt. 200;30022;0
20157;Calle Flor De Aleli Edif. 62 Apt. 49;29547;1
20158;Barbarin Mojica Edif. 27 Apt. 75;4993;0
20159;Calle 31 Edif. 100 Apt. 44;5813;1
20160;Respaldo Anibal De Epinosa Edif. 165 Apt. 135;35391;0
20161;Calle Maria Digna Vargas Edif. 42 Apt. 111;29896;1
20162;Calle Seibo Edif. 95 Apt. 187;33663;1
20163;Isabel De Torres Edif. 111 Apt. 54;29921;1
20164;Naranja Edif. 117 Apt. 54;35860;0
20165;Rp. Proyecto Edif. 82 Apt. 91;8508;1
20166;Calle Primera Edif. 78 Apt. 138;14784;0
20167;Calle Santomé Edif. 78 Apt. 126;12481;0
20168;Calle Ludovino Fernandez Edif. 66 Apt. 187;33986;1
20169;Calle Mercedes Correa Edif. 1 Apt. 35;28596;0
20170;Calle Roma Edif. 14 Apt. 65;17642;1
20171;José Ramón Ortíz Edif. 28 Apt. 19;2420;0
20172;Calle Rosario Edif. 39 Apt. 196;17229;1
20173;Calle Roldan Edif. 160 Apt. 91;8531;0
20174;Respaldo El Sol Edif. 35 Apt. 90;7745;0
20175;Amana Edif. 197 Apt. 168;805;1
20176;Félix María Del Monte Edif. 39 Apt. 146;24425;0
20177;Sanchez Edif. 49 Apt. 98;21551;0
20178;Duverge Edif. 77 Apt. 73;21856;0
20179;Calle Gabriel Del Orbe Edif. 115 Apt. 167;5813;0
20180;Calle Antonio Duverge Edif. 170 Apt. 170;31378;0
20181;Calle Nuestra Señora De Fatima Edif. 74 Apt. 143;13102;0
20182;Rosa Duarte Edif. 132 Apt. 70;10985;0
20183;Calle Macao Edif. 192 Apt. 8;39083;0
20184;Mexico Edif. 195 Apt. 153;17994;1
20185;Entrada San Martín Edif. 76 Apt. 147;8995;0
20186;Calle 1 Oeste Edif. 92 Apt. 34;32183;1
20187;Calle Castaña Este Edif. 82 Apt. 16;25313;0
20188;Calle Olegario Tenares Edif. 52 Apt. 156;9034;0
20189;Calle T Edif. 111 Apt. 77;9390;1
20190;Yolandaguzman Edif. 186 Apt. 91;13828;0
20191;Calle Mesopotamia (La Isabelita) Edif. 181 Apt. 10;40632;1
20192;Avenida Los Ríos Edif. 1 Apt. 38;13109;0
20193;Calle Crucero Ahrens Edif. 161 Apt. 96;17857;0
20194;Calle M Edif. 84 Apt. 130;14857;0
20195;Rafael Tolentino Edif. 101 Apt. 62;39072;0
20196;Proyecto Edif. 109 Apt. 17;7751;0
20197;Las Caobitas Edif. 185 Apt. 23;33738;0
20198;Calle Vincente C Duarte Edif. 68 Apt. 98;4656;0
20199;Samuel Santana Edif. 56 Apt. 38;34354;0
20200;Calle Las Domadoras Edif. 175 Apt. 184;20153;1
20201;Chinola Edif. 188 Apt. 77;41346;1
20202;Calle E Edif. 75 Apt. 94;12170;0
20203;Caoba Edif. 152 Apt. 191;14182;1
20204;Benito Monción Edif. 30 Apt. 119;6132;0
20205;Respaldo Seminario Edif. 164 Apt. 168;33122;1
20206;Rolon Edif. 42 Apt. 7;361;0
20207;Manzana B Edif. 139 Apt. 46;22586;1
20208;Calle Nicolas De Bari Edif. 11 Apt. 46;9952;0
20209;Calle E Edif. 41 Apt. 144;29445;1
20210;Calle Paseo Del Camu Edif. 172 Apt. 185;39374;1
20211;Calle 7 Edif. 155 Apt. 20;40651;0
20212;Calle Pedro Correa Edif. 106 Apt. 58;8219;0
20213;Calle Lateral Edif. 75 Apt. 147;29269;0
20214;Calle Jose Desiderio Valverde Edif. 49 Apt. 102;3988;1
20215;Calle Manzana 46 Edif. 149 Apt. 137;34354;0
20216;Calle Los Manantiales Edif. 38 Apt. 48;40247;1
20217;Calle Entrada Del Cafe Edif. 78 Apt. 128;37181;0
20218;A. Ramirez Edif. 155 Apt. 122;38043;0
20219;Golondrina Edif. 176 Apt. 190;26406;0
20220;Calle Hector Diaz Edif. 134 Apt. 127;30429;1
20221;Calle Sanchez Edif. 17 Apt. 129;1891;0
20222;Calle Oval 1 Edif. 11 Apt. 162;25415;1
20223;Calle Puerro Edif. 57 Apt. 185;35588;1
20224;La Colina Edif. 58 Apt. 135;4208;1
20225;Calle Union Edif. 189 Apt. 96;40775;0
20226;Félix María Del Monte Edif. 5 Apt. 112;5323;1
20227;Calle La Esperanza Edif. 154 Apt. 107;24299;0
20228;Calle Colon Edif. 106 Apt. 37;17217;0
20229;Calle Alberto Larancuent Edif. 30 Apt. 162;4679;0
20230;Calle Dolly Edif. 28 Apt. 138;31138;0
20231;Samuel Santana Edif. 11 Apt. 177;18241;0
20232;Avenida José Amado Soler Edif. 178 Apt. 143;31137;1
20233;Calle Barahona Edif. 29 Apt. 123;15913;0
20234;Sierra De Neiba Edif. 95 Apt. 141;3532;1
20235;Calle 47 Edif. 11 Apt. 103;1049;0
20236;Paraso Edif. 32 Apt. 121;38629;0
20237;Calle Colonia Edif. 8 Apt. 118;20816;0
20238;Margaret Mead Edif. 50 Apt. 194;30777;0
20239;Calle Diamante Edif. 186 Apt. 49;1760;0
20240;Respaldo Manganagua Edif. 169 Apt. 15;17881;0
20241;Moisés García Edif. 60 Apt. 114;24044;0
20242;Calle Coordiella Oriental Edif. 175 Apt. 141;14786;0
20243;Calle Rafael Perez Edif. 10 Apt. 97;33580;1
20244;Calle Flor De Aleli Edif. 115 Apt. 89;15164;0
20245;Carolina Edif. 25 Apt. 44;10546;1
20246;Calle Jesus Salvador Edif. 86 Apt. 192;24667;0
20247;Calle 14 Edif. 112 Apt. 146;2388;1
20248;Calle 17 Edif. 135 Apt. 33;21692;1
20249;Avenida Gustavo Mejía Ricart Edif. 32 Apt. 138;17427;0
20250;Calle La Plaza Edif. 135 Apt. 181;31367;0
20251;Calle Mauricio Baez Edif. 117 Apt. 141;37909;0
20252;Peaton2 Edif. 13 Apt. 175;39241;0
20253;Calle San Juan Edif. 68 Apt. 133;23263;0
20254;Respaldo Trina Moya Edif. 4 Apt. 96;31861;1
20255;Calle Edison Ditren Edif. 84 Apt. 63;13515;0
20256;Calle Tortola Edif. 79 Apt. 170;4550;0
20257;Calle Dionisio Valera Edif. 60 Apt. 6;20511;0
20258;Tucan Edif. 70 Apt. 112;5995;1
20259;Cabañas Primavera Edif. 121 Apt. 133;36158;0
20260;Calle Sur Edif. 125 Apt. 115;4613;0
20261;Calle 7 Edif. 51 Apt. 164;11491;1
20262;Calle Juan Bautista Edif. 127 Apt. 105;19414;0
20263;San Juan Bautista Edif. 51 Apt. 86;5377;0
20264;Calle Doctor Jacinto Mañón Edif. 129 Apt. 178;25848;0
20265;Calle Poncio Sabater Edif. 86 Apt. 159;912;0
20266;Calle Especial Edif. 156 Apt. 158;35019;0
20267;Calle Itzamana Edif. 15 Apt. 56;8786;0
20268;Calle Roosevelt Edif. 143 Apt. 172;4877;1
20269;Calle Respaldo 2 Edif. 65 Apt. 111;33689;0
20270;Calle L Edif. 141 Apt. 147;4728;0
20271;Lucas Mieses Edif. 102 Apt. 57;34235;0
20272;Luis Ml Caraballo Edif. 161 Apt. 187;15385;0
20273;Calle 37 Oeste Edif. 88 Apt. 86;25081;0
20274;Josefa Perdomo Edif. 119 Apt. 97;121;0
20275;Central Edif. 150 Apt. 117;18991;0
20276;Calle Fernando Valerio Edif. 66 Apt. 130;23582;0
20277;O. Martinez Edif. 139 Apt. 112;11880;1
20278;Calle Romero Edif. 187 Apt. 39;41126;0
20279;Calle Vientos Alisios Edif. 145 Apt. 63;2508;0
20280;Calle 12 Edif. 197 Apt. 5;21763;0
20281;Calle Caonabo Edif. 49 Apt. 145;33502;0
20282;Paseo Principal Edif. 21 Apt. 163;25013;0
20283;Plaza De La Salud Edif. 61 Apt. 114;25616;1
20284;Calle Licenciado Carlos Sanchez Edif. 157 Apt. 161;2700;0
20285;Calle Las Alturas Edif. 154 Apt. 43;3486;0
20286;Calle 30 Edif. 93 Apt. 174;36516;0
20287;Calle Flerida De Nolasco Edif. 48 Apt. 89;32968;1
20288;Calle 7 Picos Edif. 29 Apt. 190;26428;0
20289;Calle Parábola Edif. 77 Apt. 56;6977;0
20290;Calle Emma Balaguer Edif. 157 Apt. 134;4776;0
20291;Calle Milán Edif. 7 Apt. 84;20027;1
20292;Calle General Domingo Mallol Edif. 23 Apt. 51;36725;0
20293;Calle Rodrigo De Triana Edif. 31 Apt. 85;21156;0
20294;Padre Betancourt Edif. 167 Apt. 58;4572;0
20295;Respaldo 43 Edif. 162 Apt. 68;9206;0
20296;J. Javier Edif. 37 Apt. 45;35777;1
20297;Respaldo 30 Edif. 186 Apt. 87;10757;0
20298;Calle Cachiman Edif. 23 Apt. 108;466;1
20299;Calle El Monte Edif. 179 Apt. 84;37914;0
20300;Calle Sexta Edif. 123 Apt. 27;30137;0
20301;Calle Damasco Edif. 137 Apt. 89;2413;0
20302;Respaldo El Sol Edif. 34 Apt. 146;40527;0
20303;Manzana D Edif. 54 Apt. 114;19455;1
20304;Peatonal Las Colinas Edif. 57 Apt. 134;21152;0
20305;Calle Rafael Perez Edif. 4 Apt. 117;10953;0
20306;Cs 3 Edif. 55 Apt. 49;15733;0
20307;F Edif. 153 Apt. 178;3918;1
20308;A Fleming Edif. 9 Apt. 139;34323;0
20309;Calle Freddy Gatón Arce Edif. 11 Apt. 99;191;1
20310;Calle Abraham Edif. 164 Apt. 161;2194;1
20311;Calle Elvira De Mendoza Edif. 76 Apt. 200;36245;1
20312;Calle Segunda Edda Edif. 26 Apt. 192;5605;1
20313;Calle 17i Edif. 108 Apt. 124;40697;0
20314;Calle 2 Edif. 160 Apt. 63;22301;1
20315;Calle Bacui Edif. 189 Apt. 164;39175;0
20316;Calle F Edif. 1 Apt. 160;32277;0
20317;Calle H-5 Edif. 142 Apt. 51;28229;0
20318;Calle Los Maestros Edif. 83 Apt. 138;9977;0
20319;Calle Padre Pina Edif. 65 Apt. 177;486;0
20320;Calle Feliciano Ramirez Edif. 194 Apt. 99;38615;1
20321;Calle 4ta Edif. 107 Apt. 79;37003;0
20322;Calle Nuestra Señora De Fatima Edif. 93 Apt. 159;8824;0
20323;Calle Narciso Martinez Edif. 196 Apt. 42;10522;1
20324;Calle 7 Picos Edif. 33 Apt. 83;29570;0
20325;Sanchez Edif. 7 Apt. 133;7051;0
20326;Margarita Bordas Valdez Edif. 186 Apt. 24;39293;1
20327;La Habras Edif. 65 Apt. 40;7993;0
20328;Calle La Gloria Edif. 183 Apt. 46;10623;0
20329;Residencial Sandra Edif. 33 Apt. 140;35476;1
20330;Callejón Camini Edif. 118 Apt. 198;18933;0
20331;Calle 4a Edif. 161 Apt. 144;8132;0
20332;Calle 24 De Abril Edif. 142 Apt. 82;15919;0
20333;Calle G Edif. 28 Apt. 172;28409;0
20334;Calle Maireni Edif. 156 Apt. 29;2651;0
20335;Calle 38c Edif. 115 Apt. 33;21932;0
20336;Respaldo Central Edif. 182 Apt. 191;29772;0
20337;Calle Damasco Edif. 88 Apt. 168;20555;0
20338;Calle Paseo Del Mar Edif. 128 Apt. 136;12549;0
20339;Avenida Paulo III Edif. 153 Apt. 24;20825;0
20340;Felipe Vicini Perdomo Edif. 190 Apt. 90;33701;0
20341;Calle Casimiro De Moya Edif. 100 Apt. 146;14229;0
20342;Calle Paseo Del Almendral Edif. 13 Apt. 193;35190;1
20343;Interior 2 Edif. 42 Apt. 112;17009;0
20344;Calle Don Lugo Edif. 132 Apt. 24;23771;0
20345;Calle 41 Edif. 18 Apt. 113;25502;0
20346;Calle 41 Arzobispo A. Romero Fuenmayor Edif. 175 Apt. 15;34327;1
20347;Calle Mariposa Edif. 100 Apt. 114;5938;0
20348;Calle K Edif. 11 Apt. 32;35965;0
20349;Calle E. Perez Garcia Edif. 140 Apt. 157;39434;0
20350;Los Nardos Edif. 19 Apt. 196;5007;1
20351;Calle Penetracion Edif. 198 Apt. 198;31745;0
20352;Calle Isabel La Católica Edif. 114 Apt. 188;15057;0
20353;Calle Paseo De Los Locutores Edif. 55 Apt. 143;3136;0
20354;Avenida José Aybar Castellano Edif. 68 Apt. 169;22976;0
20355;Calle 1 Oeste Edif. 123 Apt. 182;25443;0
20356;Calle Las Cumbres Edif. 43 Apt. 40;8775;0
20357;Mella Edif. 15 Apt. 146;29268;0
20358;Calle El Caracol Edif. 71 Apt. 176;23081;0
20359;Avenida Pasteur Edif. 105 Apt. 139;28689;0
20360;Calle Gaspar Polanco Edif. 42 Apt. 108;18087;1
20361;Calle Almendrilla Edif. 152 Apt. 117;949;1
20362;Puente La Cañada Edif. 137 Apt. 41;31368;0
20363;Respaldo 14 Edif. 198 Apt. 116;23891;0
20364;Calle Nazaret Edif. 181 Apt. 173;26795;0
20365;Resp. Nicolás Casimiro Edif. 19 Apt. 57;928;0
20366;O. Martinez Edif. 150 Apt. 177;6509;0
20367;Calle 8va Edif. 116 Apt. 148;19595;1
20368;Residencial Popular Edif. 177 Apt. 122;31043;0
20369;Calle Max Henriquez Ureñaa Edif. 166 Apt. 148;37333;1
20370;Calle Padre Emiliano Tardif Edif. 32 Apt. 22;32411;0
20371;Calle Fernando Arturo Soto Edif. 69 Apt. 52;36937;0
20372;Calle Magnolias Edif. 102 Apt. 151;21639;1
20373;Calle Hicaco Edif. 149 Apt. 32;15226;1
20374;Respaldo K Edif. 124 Apt. 54;27130;0
20375;Avenida Simón Bolivar Edif. 193 Apt. 122;17916;0
20376;Terminal Esso Edif. 160 Apt. 53;27941;0
20377;Calle 6 Edif. 33 Apt. 85;19230;0
20378;Sol De Verano Edif. 197 Apt. 162;9015;1
20379;Cs 3 Edif. 97 Apt. 61;21170;1
20380;Calle Los Jacintos Edif. 123 Apt. 158;39489;0
20381;Calle Ramon Del Orbe Edif. 42 Apt. 3;10858;0
20382;Calle Mozart Edif. 42 Apt. 175;18477;0
20383;Principal Edif. 65 Apt. 43;25441;0
20384;Calle Pedro Gregorio Martínez Edif. 138 Apt. 61;31011;0
20385;D Edif. 99 Apt. 158;29164;1
20386;Los Rieles Edif. 70 Apt. 180;14715;0
20387;Pl Canal Trujillo Edif. 87 Apt. 119;36939;0
20388;La Javilla Edif. 55 Apt. 18;30237;0
20389;Mlo T. Justo Edif. 102 Apt. 37;7662;1
20390;Calle U Edif. 116 Apt. 195;25781;0
20391;Calle X Edif. 111 Apt. 183;8441;1
20392;Calle 16 Edif. 12 Apt. 143;1950;0
20393;Napoleon Bonaparte Edif. 112 Apt. 85;35540;0
20394;Calle Bani Edif. 44 Apt. 5;20959;0
20395;C.J. Guadalupe Edif. 119 Apt. 13;15681;0
20396;Calle Perimetral Este Edif. 68 Apt. 81;14871;0
20397;Calle Antera Mota Edif. 10 Apt. 105;31726;0
20398;Calle Caoba Edif. 199 Apt. 138;10977;0
20399;Calle Carlos De Lora Edif. 136 Apt. 56;34171;0
20400;Calle De Dios Edif. 9 Apt. 126;4737;0
20401;Calle Viento Del Sur Edif. 185 Apt. 181;35226;1
20402;B 2 Edif. 118 Apt. 105;31663;0
20403;Calle Yanai Edif. 5 Apt. 140;22507;1
20404;Humberto Gomez Edif. 164 Apt. 125;19877;0
20405;Marginal Sarasota Edif. 173 Apt. 33;3649;0
20406;Calle Isabel La Católica Edif. 26 Apt. 47;23643;1
20407;B. Rosa Edif. 163 Apt. 138;23902;0
20408;Calle Mercedes Echenique Edif. 5 Apt. 185;768;0
20409;Calle Fernando Arturo Soto Edif. 14 Apt. 146;34051;0
20410;Calle 7 Edif. 19 Apt. 198;39436;1
20411;Calle Manzana 41 Y 43 Edif. 34 Apt. 1;38544;0
20412;Calle El Palmar Edif. 142 Apt. 195;12285;1
20413;Calle 5ta Edif. 131 Apt. 62;32619;0
20414;Calle 35 Edif. 22 Apt. 23;654;0
20415;Calle Viento Del Sur Edif. 180 Apt. 93;13689;1
20416;Calle E. Perdomo Edif. 115 Apt. 118;13790;1
20417;Calle Alberto Solano Edif. 72 Apt. 182;4260;1
20418;Calle Bainoa Edif. 165 Apt. 126;22204;0
20419;Avenida La Cordillera Edif. 174 Apt. 179;29990;0
20420;Callejon De Los Rojas Edif. 187 Apt. 6;27602;0
20421;Calle Bernardo Constancio De Quiros Edif. 83 Apt. 121;22639;0
20422;Patria Mirabal Edif. 92 Apt. 66;31830;0
20423;Calle Luis Manuel Cáceres (Tunti) Edif. 93 Apt. 25;2960;0
20424;Calle Cima Edif. 154 Apt. 13;30399;0
20425;S. Diaz Edif. 1 Apt. 147;15024;0
20426;Rp. Proyecto Edif. 36 Apt. 189;36351;0
20427;Calle Max Henriquez Ureñaa Edif. 139 Apt. 110;7680;0
20428;Calle Guacaganarix Edif. 70 Apt. 154;8598;1
20429;Trinitaria Edif. 22 Apt. 97;12607;0
20430;Avenida De La Realeza Edif. 67 Apt. 99;28331;1
20431;Manuel Castillo Edif. 196 Apt. 19;35826;0
20432;Ernesto Rodriguez Edif. 34 Apt. 21;34400;0
20433;Calle Caracol Edif. 190 Apt. 75;22554;0
20434;Residencial Pradera Verde Edif. 26 Apt. 4;19626;0
20435;Residencial Doña Lidia Edif. 112 Apt. 188;39594;1
20436;Luis Ml Caraballo Edif. 80 Apt. 20;11264;0
20437;Juan Jiminez Edif. 184 Apt. 198;15689;1
20438;Calle Clarin Edif. 44 Apt. 62;35870;1
20439;Calle 1 Oeste Edif. 41 Apt. 77;13459;0
20440;Santiago Edif. 106 Apt. 37;29104;0
20441;Calle Sol De Arroyo Edif. 186 Apt. 11;38275;0
20442;Calle 3ra Edif. 76 Apt. 75;27164;0
20443;Calle F Edif. 183 Apt. 109;4769;0
20444;Calle Proyecto A Edif. 107 Apt. 188;14462;1
20445;Ernesto Rodriguez Edif. 103 Apt. 136;28002;0
20446;Calle Leonardo Da Vinci Edif. 163 Apt. 148;35794;0
20447;Calle Plaza Central Edif. 7 Apt. 186;40392;0
20448;Calle Jazmín Edif. 129 Apt. 71;37033;1
20449;Calle Jibe Edif. 144 Apt. 20;24754;0
20450;Avenida Padre Ignacio Ozmee Edif. 31 Apt. 101;39845;1
20451;Calle Hermans Mirabal Edif. 166 Apt. 147;36184;0
20452;Ananda Edif. 64 Apt. 162;26359;1
20453;M Brito Edif. 124 Apt. 171;23314;0
20454;Diagonal 1ra Edif. 199 Apt. 178;33930;0
20455;Avenida José Contreras Edif. 106 Apt. 131;12385;1
20456;Calle Oval 1 Edif. 67 Apt. 3;7082;0
20457;Calle Manuel María Castillo Edif. 152 Apt. 17;16564;0
20458;Calle Residencial Isabel II Edif. 83 Apt. 26;5876;0
20459;Calle Cerro Del Mar Edif. 199 Apt. 135;16235;0
20460;Isabel De Torres Edif. 56 Apt. 110;32147;0
20461;Guacanagarix Edif. 159 Apt. 106;30337;0
20462;Puente A Edif. 151 Apt. 101;18943;0
20463;Salida Aviadores Edif. 115 Apt. 37;28142;0
20464;Calle Rafael Sanzio Edif. 192 Apt. 145;16928;1
20465;Interior E. Morillo Edif. 94 Apt. 165;21048;1
20466;Minerva Mirabal Edif. 10 Apt. 74;5542;0
20467;Calle Caracas Edif. 50 Apt. 52;19625;0
20468;Juan Pablo Pina Edif. 142 Apt. 16;39794;0
20469;Calle Manacla Edif. 49 Apt. 14;12837;0
20470;Calle Ciudad De Los Educadores Edif. 137 Apt. 120;31906;1
20471;Calle 37 Edif. 128 Apt. 5;39457;0
20472;Respaldo 18 Edif. 4 Apt. 187;6097;0
20473;Calle Mella Edif. 93 Apt. 158;22907;0
20474;Calle Ciriaco Ramirez Edif. 82 Apt. 188;10875;0
20475;Calle Esther Rosario Edif. 169 Apt. 191;17149;0
20476;Calle 2 Edif. 172 Apt. 88;6664;0
20477;Calle Monte Rio Edif. 132 Apt. 165;4189;0
20478;Calle 45 Edif. 73 Apt. 196;34492;0
20479;Calle 37 Edif. 112 Apt. 146;11277;0
20480;Calle V Edif. 180 Apt. 197;27666;0
20481;Calle Flerida De Nolasco Edif. 130 Apt. 19;22139;1
20482;Avenida Iberoamericana Edif. 17 Apt. 151;24360;0
20483;Pablo Neruda Edif. 198 Apt. 126;15722;0
20484;Calle Golondrina Edif. 92 Apt. 37;39314;0
20485;Calle Manzana 38 Y 42 Edif. 5 Apt. 58;40354;0
20486;Serenata Edif. 70 Apt. 111;25244;0
20487;Calle Los Cerezos Edif. 177 Apt. 103;41308;1
20488;Calle Juan Carlos I Edif. 48 Apt. 187;27785;0
20489;Girasol Edif. 22 Apt. 40;25083;0
20490;Interior 2da Edif. 15 Apt. 200;10070;1
20491;Proy 1 Edif. 73 Apt. 119;1267;0
20492;Calle Fernando Manuel Castillo Edif. 185 Apt. 146;33701;0
20493;Peatonal 6 Edif. 10 Apt. 94;5170;0
20494;Calle Luis Alberti Edif. 2 Apt. 59;3417;1
20495;Calle Cibao Este Edif. 8 Apt. 36;34247;0
20496;Calle Proyecto 2 Edif. 106 Apt. 154;19260;0
20497;Santa Tereza Edif. 75 Apt. 147;19843;0
20498;Calle K Edif. 196 Apt. 40;23316;1
20499;Calle L Edif. 87 Apt. 43;23529;1
20500;Daniel El Conde Edif. 142 Apt. 95;12724;0
20501;Las Palmas Edif. 123 Apt. 99;11345;0
20502;Calle Alonso De Espinoza Edif. 140 Apt. 2;15624;0
20503;Entrada Villas Naco Edif. 197 Apt. 81;37692;1
20504;Respaldo 6 Edif. 166 Apt. 47;12472;0
20505;Calle Obras Viales Edif. 96 Apt. 140;31855;0
20506;Altagracia Edif. 124 Apt. 29;21540;0
20507;Calle Las Orquideas Edif. 68 Apt. 187;21761;0
20508;La Vigia Edif. 33 Apt. 90;23786;0
20509;Calle Las Bromelias Edif. 123 Apt. 23;30314;0
20510;Cayacoa Edif. 102 Apt. 87;21156;0
20511;Calle Jose Delio Guzman Edif. 186 Apt. 125;17747;0
20512;Calle Coordillera Central Edif. 146 Apt. 56;26906;0
20513;Calle 4 Erwin W. Palm Edif. 16 Apt. 59;34797;0
20514;Calle Leonardo Da Vinci Edif. 123 Apt. 152;2793;0
20515;Calle 33 Edif. 48 Apt. 159;33694;0
20516;Avenida Ortega Y Gasset Edif. 94 Apt. 13;5142;0
20517;Paseo Del Palmas Edif. 126 Apt. 197;28160;1
20518;Calle 3ra Edif. 198 Apt. 98;12604;0
20519;Calle El Valle Edif. 51 Apt. 145;26873;0
20520;Calle Sol De Arcoiris Edif. 136 Apt. 82;26933;0
20521;Calle Fernando Escobar Hurtado Edif. 194 Apt. 134;1904;0
20522;Calle Leopoldo Navarro Edif. 161 Apt. 38;20020;0
20523;Calle Fernando Manuel Castillo Edif. 158 Apt. 44;27952;0
20524;Avenida Roberto Pastoriza Marginal Edif. 135 Apt. 139;9177;0
20525;Calle Las Colinas Edif. 189 Apt. 137;10809;0
20526;Cul De Sac II Edif. 20 Apt. 72;26244;0
20527;Calle Villa Duarte Edif. 55 Apt. 51;1171;0
20528;Calle C-36a Edif. 57 Apt. 63;39659;0
20529;Prado Del Oeste Edif. 120 Apt. 96;4824;1
20530;Calle Proyecto 3 Edif. 139 Apt. 195;18488;0
20531;Juan Miguel Roman Edif. 3 Apt. 5;12078;1
20532;Calle Manzana 43 Y 45 Edif. 8 Apt. 134;32402;0
20533;Calle Coba Edif. 198 Apt. 156;14414;0
20534;Calle Vientos Del Oeste Edif. 149 Apt. 135;30861;0
20535;Calle Profesor Aliro Paulino Edif. 80 Apt. 153;20703;0
20536;Figaro V Edif. 9 Apt. 43;24141;0
20537;Calle Cedros Edif. 39 Apt. 115;7153;0
20538;Calle Ramon Matias Mella Edif. 137 Apt. 193;13767;0
20539;Calle 1ra Edif. 103 Apt. 132;18506;0
20540;Calle Siervas De María Edif. 185 Apt. 22;22454;0
20541;Calle 43 Edif. 92 Apt. 110;37099;0
20542;Calle Otto Rivera Edif. 160 Apt. 35;5122;0
20543;Calle Vista Del Cerro Edif. 109 Apt. 96;33993;0
20544;San Miguel Edif. 104 Apt. 48;39801;0
20545;Isabel De Torres Edif. 13 Apt. 71;34886;0
20546;Calle Interior A Edif. 61 Apt. 115;33970;0
20547;Principal Edif. 182 Apt. 15;2231;0
20548;Calle 25c Edif. 130 Apt. 148;13675;1
20549;Calle Peña Gomez Edif. 140 Apt. 66;12531;1
20550;Calle Penetracion Norte Edif. 15 Apt. 143;34817;0
20551;Presidente Guzman Edif. 163 Apt. 132;40907;0
20552;Calle Doctor Nuñez Y Dominguez Edif. 125 Apt. 125;3220;1
20553;Calle Fernando Manuel Castillo Edif. 15 Apt. 52;900;0
20554;Calle Cervantes Edif. 73 Apt. 99;40603;0
20555;Calle Bohechio Edif. 87 Apt. 176;36596;0
20556;Calle 4 Erwin W. Palm Edif. 28 Apt. 29;38915;0
20557;Calle Z Edif. 107 Apt. 178;18387;0
20558;Calle El Sol Edif. 112 Apt. 178;9973;0
20559;Calle C-36b Edif. 3 Apt. 152;2456;1
20560;Calle Los Cangrejos Edif. 198 Apt. 55;22774;0
20561;Marginal 1era Edif. 49 Apt. 153;38168;0
20562;Marginal Sarasota Edif. 76 Apt. 96;17036;0
20563;Calle Bambu Edif. 198 Apt. 153;3904;0
20564;Calle Los Honrados Edif. 15 Apt. 51;35503;0
20565;Calle Salvador Espinal Miranda Edif. 18 Apt. 101;6581;1
20566;Calle Jardines Del Este Edif. 62 Apt. 70;13969;1
20567;Fauna Edif. 111 Apt. 15;12650;1
20568;La Lomita Edif. 112 Apt. 34;28649;0
20569;Calle Las Marias Edif. 24 Apt. 110;37409;0
20570;Calle Otto Rivera Edif. 10 Apt. 29;6061;0
20571;Calle Edison Ditren Edif. 62 Apt. 188;26712;1
20572;Ángel Severo Cabral Edif. 36 Apt. 93;17212;0
20573;Respaldo Carolina Edif. 180 Apt. 89;17814;1
20574;Calle Las Mercedes Edif. 37 Apt. 9;27119;0
20575;Calle 6ta Edif. 63 Apt. 179;6427;0
20576;Avenida Francia Edif. 39 Apt. 76;7120;0
20577;Calle Santo Cura De Ars Edif. 25 Apt. 157;35041;0
20578;Calle Enrique Rique Edif. 67 Apt. 68;2605;0
20579;Maney Edif. 149 Apt. 107;3773;0
20580;Gregorio Edif. 118 Apt. 103;23971;1
20581;Calle Penetracion Edif. 48 Apt. 42;5689;0
20582;Cernicalo Edif. 23 Apt. 20;14666;0
20583;Calle Areito Edif. 139 Apt. 10;21384;1
20584;Paseo De Los Periodistas Edif. 184 Apt. 84;2087;0
20585;Calle Arboleda Edif. 24 Apt. 147;39339;0
20586;Calle 4 Edif. 99 Apt. 111;34963;0
20587;La Habras Edif. 15 Apt. 63;11382;1
20588;S. Maria Edif. 69 Apt. 1;5920;0
20589;Calle Los Cocos Edif. 3 Apt. 3;17526;1
20590;Calle La Ladera Edif. 192 Apt. 144;9568;1
20591;Cabañas Madrid Edif. 38 Apt. 146;18885;0
20592;Calle El Palmar Edif. 44 Apt. 46;25661;0
20593;La Gloria Edif. 101 Apt. 12;21656;0
20594;Calle 24 De Abril Edif. 191 Apt. 82;962;1
20595;Calle Seibo Edif. 120 Apt. 59;21300;1
20596;Los Pinos Oeste Edif. 115 Apt. 164;6310;0
20597;Calle Higuey Edif. 87 Apt. 101;21288;0
20598;Calle Penetracion Edif. 135 Apt. 104;258;0
20599;Avenida Israel Edif. 191 Apt. 86;22175;0
20600;Calle Jardines De Los Cerezos Edif. 159 Apt. 119;19442;0
20601;Calle Antonio Estevez Edif. 158 Apt. 193;11510;1
20602;Calle Rafael Hernandez Edif. 153 Apt. 11;33684;0
20603;Los Navegantes Edif. 138 Apt. 173;38800;1
20604;Calle 43 Edif. 18 Apt. 127;31633;1
